ID,trial_order,word,answer,exp,English
61,41,goed,tevreden,2,good
61,42,goed,goedzo,2,good
61,43,goed,goed,2,good
61,44,geur,parfum,2,odor
61,45,geur,ruiken,2,odor
61,46,geur,geur,2,odor
61,47,staart,staart,2,tail
61,48,kruipen,kruipen,2,to crawl
61,49,drinken,drinken,2,to drink
61,50,grommen,vals,2,to growl
61,51,grommen,grommen,2,to growl
61,52,zwemmen,zwemmen,2,to swim
61,53,klok,klok,2,clock
61,54,zwaaien,zwaaien,2,to wave
61,55,boos,boos,2,angry
61,56,ver,kijken,2,far
61,57,ver,observeren,2,far
61,58,ver,spotten,2,far
61,59,hoorn,eenhoorn,2,horn
61,60,hoorn,hoorn,2,horn
61,61,piepen,snavel,2,squeak
61,62,piepen,vogelbek,2,squeak
61,63,piepen,chirpen,2,squeak
61,64,vangen,vangen,2,to catch
61,65,vechten,boksen,2,to fight
61,66,vechten,vechten,2,to fight
61,67,fluisteren,roddelen,2,to whisper
61,68,fluisteren,fluisteren,2,to whisper
61,69,telefoon,bellen,2,telephone
61,70,telefoon,bel,2,telephone
61,71,telefoon,bellen,2,telephone
61,72,bal,pistool,2,ball
61,73,bal,ruzie,2,ball
61,74,bal,bom,2,ball
61,75,snel,vuurwerk,2,fast
61,76,snel,kletsen,2,fast
61,77,snel,vastlopen,2,fast
61,78,zout,vies,2,salt
61,79,zout,sloot,2,salt
61,80,zout,proeven,2,salt
61,81,stil,stil,2,silent
61,82,sterk,juichen,2,strong
61,83,sterk,bijna,2,strong
61,84,sterk,gewichtheffen,2,strong
61,85,onweer,bom,2,thunder
61,86,onweer,kanon,2,thunder
61,87,onweer,vallen,2,thunder
61,88,kauwen,eten,2,to chew
61,89,kauwen,maaltijd,2,to chew
61,90,kauwen,voedsel,2,to chew
61,91,wind,vliegen,2,wind
61,92,wind,wind,2,wind
61,93,geheim,stil,2,secret
61,94,geheim,stoppen,2,secret
61,95,geheim,sussen,2,secret
61,96,eend,kwekken,2,duck
61,97,eend,eend,2,duck
61,98,vogel,fluiten,2,bird
61,99,vogel,chippen,2,bird
61,100,vogel,vogel,2,bird
61,101,bitter,vies,2,bitter
61,102,bitter,proeven,2,bitter
61,103,bitter,goor,2,bitter
61,104,luidruchtig,schrikken,2,noisy
61,104,luidruchtig,schrikken,2,loud
61,105,luidruchtig,kletsen,2,noisy
61,105,luidruchtig,kletsen,2,loud
61,106,luidruchtig,schreeuwen,2,noisy
61,106,luidruchtig,schreeuwen,2,loud
61,107,zoet,lekker,2,sweet
61,108,zoet,zoet,2,sweet
61,109,ademen,ademen,2,to breathe
61,110,verbranden,verbranden,2,to burn
61,111,slapen,slapen,2,to sleep
62,0,sneeuw,mist,2,snow
62,1,sneeuw,sneeuw,2,snow
62,2,geheim,geheim,2,secret
62,3,zoemen,vliegen,2,buzz
62,4,zoemen,rondrijden,2,buzz
62,5,zoemen,fluiten,2,buzz
62,6,hoog,hoog,2,high
62,7,klein,zitten,2,small
62,8,klein,klein,2,small
62,9,zuur,vies,2,sour
62,10,zuur,bitter,2,sour
62,11,zuur,pittig,2,sour
62,12,ademen,ademhalen,2,to breathe
62,13,ademen,zuchten,2,to breathe
62,14,ademen,ademhaling,2,to breathe
62,15,kruipen,kruipen,2,to crawl
62,16,grommen,leeuw,2,to growl
62,17,grommen,grommen,2,to growl
62,18,zwaaien,zwaaien,2,to wave
62,19,juichen,feestje,2,to cheer
62,20,juichen,verjaardag,2,to cheer
62,21,juichen,juichen,2,to cheer
62,22,ver,knie,2,far
62,23,ver,wijzen,2,far
62,24,ver,buitenland,2,far
62,25,vlieg,vrijheid,2,fly
62,26,vlieg,vliegen,2,fly
62,27,vlieg,vlieg,2,fly
62,28,goed,goed,2,good
62,29,geven,uitdelen,2,to give
62,30,geven,geven,2,to give
62,31,horen,horen,2,to hear
62,32,staan,lang,2,to stand
62,33,staan,staan,2,to stand
62,34,zuigen,inhaleren,2,to suck
62,35,zuigen,zuigen,2,to suck
62,36,glimlach,blij,2,smile
62,37,glimlach,lachen,2,smile
62,38,glimlach,lach,2,smile
62,39,bal,bal,2,ball
62,40,bitter,zuur,2,bitter
62,41,bitter,tongzuur,2,bitter
62,42,bitter,bitter,2,bitter
62,43,kat,kat,2,cat
62,44,koud,rillingen,2,cold
62,45,koud,koud,2,cold
62,46,berg,berg,2,mountain
62,47,langzaam,strompelen,2,slow
62,48,langzaam,langzaam,2,slow
62,49,sterk,sterk,2,strong
62,50,drinken,drinken,2,to drink
62,51,eend,kikker,2,duck
62,52,eend,eend,2,duck
62,53,vliegtuig,vliegen,2,airplane
62,54,vliegtuig,zweven,2,airplane
62,55,vliegtuig,vliegtuig,2,airplane
62,56,dood,stikken,2,dead
62,57,dood,doodslikken,2,dead
62,58,dood,doodgaan,2,dead
62,59,snel,snel,2,fast
62,60,blazen,blazen,2,to blow
62,61,kauwen,smakken,2,to chew
62,62,kauwen,kauwen,2,to chew
62,63,slaan,slaan,2,to hit
62,63,slaan,slaan,2,to beat
62,64,weten,idee,2,to know
62,65,weten,nadenken,2,to know
62,66,weten,ingeving,2,to know
62,67,gooien,gooien,2,to throw
62,68,fiets,berichtje,2,bicycle
62,69,fiets,denken,2,bicycle
62,70,fiets,geen idee,2,bicycle
62,71,zingen,zingen,2,to sing
62,72,ik,luisteren,2,I
62,73,ik,vragen,2,I
62,74,ik,aarzelen,2,I
62,75,groot,beest,2,big
62,76,groot,verbaasd,2,big
62,77,groot,mooi,2,big
62,78,ei,kip,2,egg
62,79,ei,kikker,2,egg
62,80,ei,ei,2,egg
62,81,misschien,goed,2,maybe
62,82,misschien,indrukwekkend,2,maybe
62,83,misschien,mooi,2,maybe
62,84,zoet,eten,2,sweet
62,85,zoet,lekker,2,sweet
62,86,zoet,proefen,2,sweet
62,87,staart,dansen,2,tail
62,88,staart,aap,2,tail
62,89,staart,kind,2,tail
62,90,vechten,schieten,2,to fight
62,91,vechten,slaan,2,to fight
62,92,vechten,oorlog,2,to fight
62,93,telefoon,fietsen,2,telephone
62,94,telefoon,bellen,2,telephone
62,95,telefoon,rinkelen,2,telephone
62,96,klok,snijden,2,clock
62,97,klok,tikken,2,clock
62,98,klok,klok,2,clock
62,99,vrouw,toonhoogte,2,female
62,100,vrouw,zeuren,2,female
62,101,vrouw,babbelen,2,female
62,102,zwaar,zuchten,2,heavy
62,103,zwaar,puffen,2,heavy
62,104,zwaar,opluchting,2,heavy
62,105,luidruchtig,zingen,2,noisy
62,105,luidruchtig,zingen,2,loud
62,106,luidruchtig,roddelen,2,noisy
62,106,luidruchtig,roddelen,2,loud
62,107,luidruchtig,heks,2,noisy
62,107,luidruchtig,heks,2,loud
62,108,geur,ruiken,2,odor
62,109,geur,proeven,2,odor
62,110,geur,apart,2,odor
62,111,dik,medelijden,2,thick
62,112,dik,rennen,2,thick
62,113,dik,hijgen,2,thick
62,114,lachen,heks,2,to laugh
62,115,lachen,lachen,2,to laugh
62,116,rennen,hijgen,2,to run
62,117,rennen,puffen,2,to run
62,118,rennen,hardlopen,2,to run
63,0,zingen,zingen,2,to sing
63,1,klok,klok,2,clock
63,2,goed,goed,2,good
63,3,bang,bang,2,scared
63,4,sterk,sterk,2,strong
63,5,kruipen,kruipen,2,to crawl
63,6,drinken,drinken,2,to drink
63,7,gooien,gooien,2,to throw
63,8,wind,wind,2,wind
63,9,zwaaien,zwaaien,2,to wave
63,10,eend,eend,2,duck
63,11,scherp,prikken,2,sharp
63,12,scherp,wond,2,sharp
63,13,scherp,bloed,2,sharp
63,14,ziek,ziek,2,sick
63,15,onweer,onweer,2,thunder
63,16,eten,eten,2,to eat
63,17,vliegen,vliegen,2,to fly
63,18,slapen,slapen,2,to sleep
63,19,zwemmen,zwemmen,2,to swim
63,20,fiets,fietsen,2,bicycle
63,21,fiets,fiets,2,bicycle
63,22,glimlach,glimlach,2,smile
63,23,koud,koud,2,cold
63,24,vuur,vuur,2,fire
63,25,zwaar,zwaar,2,heavy
63,26,geven,uitdelen,2,to give
63,27,geven,geven,2,to give
63,28,slaan,slaan,2,to hit
63,28,slaan,slaan,2,to beat
63,29,rennen,rennen,2,to run
63,30,lopen,wandelen,2,to walk
63,31,lopen,lopen,2,to walk
63,32,vliegtuig,vliegtuig,2,airplane
63,33,juichen,juichen,2,to cheer
63,34,vis,vis,2,fish
63,35,heet,warm,2,hot
63,36,heet,heet,2,hot
63,37,zout,zee,2,salt
63,38,zout,zeedier,2,salt
63,39,zout,zeezout,2,salt
63,40,piepen,muis,2,squeak
63,41,piepen,geluid,2,squeak
63,42,piepen,oven,2,squeak
63,43,vallen,vallen,2,to fall
63,44,vechten,vechten,2,to fight
63,45,weten,leren,2,to know
63,46,weten,denken,2,to know
63,47,weten,opzoeken,2,to know
63,48,bal,voetballen,2,ball
63,49,bal,bal,2,ball
63,50,sneeuw,koud,2,snow
63,51,sneeuw,klappertanden,2,snow
63,52,sneeuw,sneeuw,2,snow
63,53,boos,boos,2,angry
63,54,vogel,vogel,2,bird
63,55,zoemen,bij,2,buzz
63,56,zoemen,zoomen,2,buzz
63,57,ei,ei,2,egg
63,58,ademen,hijgen,2,to breathe
63,59,ademen,ademen,2,to breathe
63,60,kauwen,eten,2,to chew
63,61,kauwen,smakken,2,to chew
63,62,kauwen,bijten,2,to chew
63,63,lachen,lachen,2,to laugh
63,64,telefoon,bellen,2,telephone
63,65,telefoon,aanbellen,2,telephone
63,66,telefoon,bel,2,telephone
63,67,geheim,geheim,2,secret
63,68,groot,chagrijnig,2,big
63,69,groot,groot,2,big
63,70,snel,snel,2,fast
63,71,blij,juichen,2,happy
63,72,blij,blij,2,happy
63,73,bliksem,schoten,2,lightning
63,74,bliksem,oorlog,2,lightning
63,75,bliksem,bliksem,2,lightning
63,76,luidruchtig,schreeuwen,2,noisy
63,76,luidruchtig,schreeuwen,2,loud
63,77,luidruchtig,luid,2,noisy
63,77,luidruchtig,luid,2,loud
63,78,luidruchtig,schurk,2,noisy
63,78,luidruchtig,schurk,2,loud
63,79,regen,kraken,2,rain
63,80,regen,teleurgesteld,2,rain
63,81,regen,plas,2,rain
63,82,blazen,wind,2,to blow
63,83,blazen,blazen,2,to blow
64,0,geheim,stil,2,secret
64,1,geheim,fluisteren,2,secret
64,2,geheim,slim,2,secret
64,3,telefoon,bellen,2,telephone
64,4,telefoon,ophangen,2,telephone
64,5,telefoon,luisteren,2,telephone
64,6,kind,kinderen,2,child
64,7,kind,kind,2,child
64,8,goed,goed,2,good
64,9,blij,vrolijk,2,happy
64,10,blij,blij,2,happy
64,11,oud,oud,2,old
64,12,kruipen,baby,2,to crawl
64,13,kruipen,kruipen,2,to crawl
64,14,eten,eten,2,to eat
64,15,zuigen,zuigen,2,to suck
64,16,bal,bal,2,ball
64,17,zingen,zingen,2,to sing
64,18,ver,verweg,2,far
64,19,ver,ver,2,far
64,20,niet,verboden,2,not
64,21,niet,regels,2,not
64,22,niet,nee,2,not
64,23,onweer,onweer,2,thunder
64,24,huilen,tranen,2,to cry
64,24,huilen,tranen,2,to weep
64,25,huilen,huilen,2,to cry
64,25,huilen,huilen,2,to weep
64,26,vallen,vallen,2,to fall
64,27,gooien,gooien,2,to throw
64,28,fluisteren,stil,2,to whisper
64,29,fluisteren,fluisteren,2,to whisper
64,30,fiets,bel,2,bicycle
64,31,fiets,fietsen,2,bicycle
64,32,fiets,fiets,2,bicycle
64,33,klok,klok,2,clock
64,34,vrouw,muziek,2,female
64,35,vrouw,neurien,2,female
64,36,vrouw,vrouw,2,female
64,37,bliksem,brommer,2,lightning
64,38,bliksem,vlieg,2,lightning
64,39,bliksem,garage,2,lightning
64,40,bang,adem,2,scared
64,41,bang,rem,2,scared
64,42,bang,ezel,2,scared
64,43,langzaam,lekker,2,slow
64,44,langzaam,snappen,2,slow
64,45,langzaam,slapen,2,slow
64,46,sterk,zucht,2,strong
64,47,sterk,scheet,2,strong
64,48,sterk,bloem,2,strong
64,49,vangen,blad,2,to catch
64,50,vangen,vuurwerk,2,to catch
64,51,vangen,vuurpijl,2,to catch
64,52,likken,drinken,2,to lick
64,53,likken,slurpen,2,to lick
64,54,likken,likken,2,to lick
64,55,sneeuw,afremmen,2,snow
64,56,sneeuw,druppen,2,snow
64,57,sneeuw,motor,2,snow
64,58,juichen,enthousiast,2,to cheer
64,59,juichen,juichen,2,to cheer
64,60,vogel,vogel,2,bird
64,61,regen,ritme,2,rain
64,62,regen,regen,2,rain
64,63,ademen,hijgen,2,to breathe
64,64,ademen,zuchten,2,to breathe
64,65,ademen,uitademen,2,to breathe
64,66,kauwen,eten,2,to chew
64,67,kauwen,smakken,2,to chew
64,68,kauwen,kauwen,2,to chew
64,69,drinken,drinken,2,to drink
64,70,lachen,lachen,2,to laugh
64,71,wind,wind,2,wind
64,72,zwaaien,zwaairn,2,to wave
64,73,vliegtuig,vliegen,2,airplane
64,74,vliegtuig,zweven,2,airplane
64,75,vliegtuig,skispringen,2,airplane
64,76,walgen,vies,2,disgusted
64,77,walgen,walgen,2,disgusted
64,78,snel,rennen,2,fast
64,79,snel,race,2,fast
64,80,snel,tijdstip,2,fast
64,81,vuur,openhaard,2,fire
64,82,vuur,kachel,2,fire
64,83,vuur,vuur,2,fire
64,84,grommen,tijger,2,to growl
64,85,grommen,oor,2,to growl
64,86,grommen,leeuw,2,to growl
64,87,horen,horen,2,to hear
64,88,zwemmen,zwemmen,2,to swim
64,89,kotsen,kotsem,2,to vomit
64,90,glimlach,lachen,2,smile
64,91,glimlach,glimlachen,2,smile
64,92,glimlach,mondhoek,2,smile
64,93,eend,eend,2,duck
64,94,groot,man,2,big
64,95,groot,groot,2,big
64,96,bitter,vies,2,bitter
64,97,bitter,zuur,2,bitter
64,98,bitter,bitter,2,bitter
64,99,koud,koud,2,cold
64,100,geur,ruiken,2,odor
64,101,geur,geur,2,odor
64,102,bijten,kauwen,2,to bite
64,103,bijten,kaak,2,to bite
64,104,bijten,bijten,2,to bite
64,105,vliegen,vliegen,2,to fly
64,106,staan,lang,2,to stand
64,107,staan,wakker,2,to stand
64,108,staan,staan,2,to stand
65,0,sneeuw,kleien,2,snow
65,1,sneeuw,sneeuwbal,2,snow
65,2,sneeuw,sneeuw,2,snow
65,3,zingen,zingen,2,to sing
65,4,kind,dansen,2,child
65,5,kind,kind,2,child
65,6,man,bodybuilder,2,male
65,7,man,superheld,2,male
65,8,man,macho,2,male
65,9,bijten,hamburger,2,to bite
65,10,bijten,bijten,2,to bite
65,11,vangen,vangen,2,to catch
65,12,huilen,huilen,2,to cry
65,12,huilen,huilen,2,to weep
65,13,vechten,vechten,2,to fight
65,14,grommen,tijger,2,to growl
65,15,grommen,leeuw,2,to growl
65,16,grommen,slang,2,to growl
65,17,zwaaien,zwaaien,2,to wave
65,18,juichen,juichen,2,to cheer
65,19,boos,boos,2,angry
65,20,hoorn,hoorn,2,horn
65,21,berg,dak,2,mountain
65,22,berg,top,2,mountain
65,23,berg,berg,2,mountain
65,24,oud,oud,2,old
65,25,vallen,vallen,2,to fall
65,26,slaan,slaan,2,to hit
65,26,slaan,slaan,2,to beat
65,27,kotsen,overgeven,2,to vomit
65,28,kotsen,kotsen,2,to vomit
65,29,bal,bas,2,ball
65,30,bal,varken,2,ball
65,31,bal,trommel,2,ball
65,32,geheim,fluisteren,2,secret
65,33,geheim,roddelen,2,secret
65,34,geheim,wind,2,secret
65,35,hond,hond,2,dog
65,36,ver,opera,2,far
65,37,ver,hoera,2,far
65,38,ver,wolf,2,far
65,39,bliksem,spook,2,lightning
65,40,bliksem,bom,2,lightning
65,41,bliksem,explosie,2,lightning
65,42,geur,sniffen,2,odor
65,43,geur,snikken,2,odor
65,44,geur,ruiken,2,odor
65,45,scherp,pijn,2,sharp
65,46,scherp,wond,2,sharp
65,47,scherp,slaan,2,sharp
65,48,blazen,blazen,2,to blow
65,49,likken,smakken,2,to lick
65,50,likken,drinken,2,to lick
65,51,likken,zuigen,2,to lick
65,52,fiets,bel,2,bicycle
65,53,fiets,bellen,2,bicycle
65,54,fiets,ringen,2,bicycle
65,55,telefoon,alarm,2,telephone
65,56,telefoon,zoem,2,telephone
65,57,telefoon,telefoon,2,telephone
65,58,ei,kip,2,egg
65,59,ei,haan ,2,egg
65,60,ei,ei ,2,egg
65,61,dik,kotsen,2,thick
65,62,dik,kokhalsen,2,thick
65,63,dik,vies,2,thick
65,64,verbranden,pijn,2,to burn
65,65,verbranden,verbranden,2,to burn
65,66,jagen,duif,2,to hunt
65,67,jagen,vuurwerk,2,to hunt
65,68,jagen,pijl,2,to hunt
65,69,weten,luisteren,2,to know
65,70,weten,begrijpen,2,to know
65,71,weten,praten,2,to know
65,72,lachen,lachen,2,to laugh
65,73,ruiken,ruiken,2,to smell
65,74,vliegtuig,vliegtuig,2,airplane
65,75,eend,eend,2,duck
65,76,goed,goed,2,good
65,77,verdrietig,huilen,2,sad
65,78,verdrietig,verdrietig,2,sad
65,79,piepen,kuiken,2,squeak
65,80,piepen,baby,2,squeak
65,81,piepen,kitten,2,squeak
65,82,sterk,sterk,2,strong
65,83,onweer,hulk,2,thunder
65,84,onweer,onweer,2,thunder
65,85,vliegen,vliegen,2,to fly
65,86,staan,eens,2,to stand
65,87,staan,staan,2,to stand
65,88,glimlach,blij,2,smile
65,89,glimlach,glimlach,2,smile
65,90,klok,klok,2,clock
65,91,vis,vis,2,fish
65,92,heet,warm,2,hot
65,93,heet,heet,2,hot
65,94,eten,eten,2,to eat
65,95,slapen,slapen,2,to sleep
65,96,zwemmen,zwemmen,2,to swim
65,97,gooien,gooien,2,to throw
65,98,wind,wind,2,wind
66,0,zwaaien,zwaaien,2,to wave
66,1,bal,stuiteren,2,ball
66,2,bal,basketballen,2,ball
66,3,bal,bal,2,ball
66,4,ver,vinden,2,far
66,5,ver,ver,2,far
66,6,luidruchtig,lachen,2,noisy
66,6,luidruchtig,lachen,2,loud
66,7,luidruchtig,uitzoomen,2,noisy
66,7,luidruchtig,uitzoomen,2,loud
66,8,luidruchtig,geluid,2,noisy
66,8,luidruchtig,geluid,2,loud
66,9,zout,zout,2,salt
66,10,stil,stil,2,silent
66,11,langzaam,slowmotion,2,slow
66,12,langzaam,langzaam,2,slow
66,13,staart,hond,2,tail
66,14,staart,kwispelen,2,tail
66,15,staart,hondenstaart,2,tail
66,16,rennen,rennen,2,to run
66,17,glimlach,blij,2,smile
66,18,glimlach,glimlach,2,smile
66,19,eend,kwakken,2,duck
66,20,eend,eend,2,duck
66,21,dood,dood,2,dead
66,22,ei,bal,2,egg
66,23,ei,geldmunt,2,egg
66,24,ei,spruitje,2,egg
66,25,bang,bang,2,scared
66,26,piepen,vogel,2,squeak
66,27,piepen,muis,2,squeak
66,28,piepen,piepen,2,squeak
66,29,ademen,ademen,2,to breathe
66,30,kauwen,eten,2,to chew
66,31,kauwen,bijten,2,to chew
66,32,kauwen,kauwen,2,to chew
66,33,wind,wind,2,wind
66,34,fiets,bellen,2,bicycle
66,35,fiets,fietsen,2,bicycle
66,36,fiets,autorijden,2,bicycle
66,37,klok,klok,2,clock
66,38,koud,koud,2,cold
66,39,geur,stinken,2,odor
66,40,geur,geur,2,odor
66,41,zoet,lekker,2,sweet
66,42,zoet,ijsje,2,sweet
66,43,zoet,bolletje,2,sweet
66,44,huilen,huilen,2,to cry
66,44,huilen,huilen,2,to weep
66,45,drinken,drinken,2,to drink
66,46,geven,geven,2,to give
66,47,springen,springen,2,to jump
66,48,sneeuw,regen,2,snow
66,49,sneeuw,sneeuwen,2,snow
66,50,sneeuw,hagelen,2,snow
66,51,geheim,bibliotheek,2,secret
66,52,geheim,verplaatsen,2,secret
66,53,geheim,geheim,2,secret
66,54,ik,persoon,2,I
66,55,ik,ik,2,I
66,56,walgen,afgrijzing,2,disgusted
66,57,walgen,afschuw,2,disgusted
66,58,walgen,afschuwelijk,2,disgusted
66,59,bliksem,vermoorden,2,lightning
66,60,bliksem,doodvallen,2,lightning
66,61,bliksem,hoeken,2,lightning
66,62,berg,wolk,2,mountain
66,63,berg,groots,2,mountain
66,64,berg,bergen,2,mountain
66,65,horen,horen,2,to hear
66,66,ruiken,ruiken,2,to smell
66,67,lopen,lopen,2,to walk
66,68,telefoon,bellen,2,telephone
66,69,telefoon,fietsbel,2,telephone
66,70,telefoon,inhalen,2,telephone
66,71,juichen,juichen,2,to cheer
66,72,goed,juichen,2,good
66,73,goed,winnen,2,good
66,74,goed,blij,2,good
66,75,klein,dalen,2,small
66,76,klein,vliegtuig,2,small
66,77,klein,opstijgen,2,small
66,78,slang,slang,2,snake
66,79,bijten,hakken,2,to bite
66,80,bijten,hap,2,to bite
66,81,bijten,bijten,2,to bite
66,82,kruipen,moe,2,to crawl
66,83,kruipen,gestommel,2,to crawl
66,84,vechten,schieten,2,to fight
66,85,vechten,aanvallen,2,to fight
66,86,vechten,raken,2,to fight
66,87,grommen,tijger,2,to growl
66,88,grommen,boos,2,to growl
66,89,grommen,poes,2,to growl
66,90,vliegtuig,vliegen,2,airplane
66,91,vliegtuig,opstijgen,2,airplane
66,92,vliegtuig,aanvallen,2,airplane
66,93,zingen,zingen,2,to sing
66,94,snel,snel,2,fast
66,95,misschien,groot,2,maybe
66,96,misschien,laag,2,maybe
66,97,misschien,correct,2,maybe
66,98,vallen,aanvallen,2,to fall
66,99,vallen,hoogspringen,2,to fall
66,100,vallen,vallen,2,to fall
66,101,slaan,slaan,2,to hit
66,101,slaan,slaan,2,to beat
66,102,jagen,schieten,2,to hunt
66,103,jagen,vangen,2,to hunt
66,104,jagen,lukken,2,to hunt
66,105,likken,likken,2,to lick
66,106,fluisteren,fluisteren,2,to whisper
67,0,glimlach,lachen,2,smile
67,1,glimlach,schattig,2,smile
67,2,glimlach,baby,2,smile
67,3,sneeuw,wind,2,snow
67,4,sneeuw,schieten,2,snow
67,5,sneeuw,vliegtuig,2,snow
67,6,boos,boos,2,angry
67,7,zoemen,mediteren,2,buzz
67,8,zoemen,bidden,2,buzz
67,9,zoemen,boeddha,2,buzz
67,10,bliksem,motor,2,lightning
67,11,bliksem,botsing,2,lightning
67,12,bliksem,ontploffing,2,lightning
67,13,man,boos,2,male
67,14,man,nadenken,2,male
67,15,man,chagrijnig,2,male
67,16,bijten,kouwen,2,to bite
67,17,bijten,kauwen,2,to bite
67,18,bijten,bijten,2,to bite
67,19,kauwen,kauwen,2,to chew
67,20,horen,duidelijk,2,to hear
67,21,horen,snappen,2,to hear
67,22,horen,begrijpen,2,to hear
67,23,geheim,fluisteren,2,secret
67,24,geheim,sissen,2,secret
67,25,geheim,stil,2,secret
67,26,bal,echo,2,ball
67,27,bal,stuiteren,2,ball
67,28,bal,vallen,2,ball
67,29,groot,gaaf,2,big
67,30,groot,verrast,2,big
67,31,groot,vet,2,big
67,32,niet,ongelofelijk,2,not
67,33,niet,ontevreden,2,not
67,34,niet,afkeur,2,not
67,35,verdrietig,verdrietig,2,sad
67,36,langzaam,plassen,2,slow
67,37,langzaam,trein,2,slow
67,38,langzaam,lopen,2,slow
67,39,dik,vallen,2,thick
67,40,dik,poepen,2,thick
67,41,dik,zuigen,2,thick
67,42,jagen,springen,2,to hunt
67,43,jagen,schieten,2,to hunt
67,44,jagen,raken,2,to hunt
67,45,weten,denken,2,to know
67,46,weten,weten,2,to know
67,47,vliegtuig,vliegtuig,2,airplane
67,48,zwaaien,gedag zeggen,2,to wave
67,49,zwaaien,groeten,2,to wave
67,50,zwaaien,zwaaien,2,to wave
67,51,kat,kat,2,cat
67,52,koud,koud,2,cold
67,53,hond,hond,2,dog
67,54,heet,warm,2,hot
67,55,heet,heet,2,hot
67,56,vliegen,vliegen,2,to fly
67,57,rennen,rennen,2,to run
67,58,lopen,lopen,2,to walk
67,59,eend,eend,2,duck
67,60,telefoon,bellen,2,telephone
67,61,telefoon,telefooneren,2,telephone
67,62,telefoon,praten,2,telephone
67,63,vogel,vogel,2,bird
67,64,ei,ei,2,egg
67,65,ver,ver,2,far
67,66,misschien,denken,2,maybe
67,67,misschien,afvragen,2,maybe
67,68,misschien,overwegen,2,maybe
67,69,piepen,muis,2,squeak
67,70,piepen,alarm,2,squeak
67,71,piepen,toon,2,squeak
67,72,geven,geven,2,to give
67,73,slapen,slapen,2,to sleep
67,74,juichen,juichen,2,to cheer
67,75,zingen,zingen,2,to sing
67,76,vuur,vuur,2,fire
67,77,berg,vuurtoren,2,mountain
67,78,berg,berg,2,mountain
67,79,geur,ruiken,2,odor
67,80,geur,geur,2,odor
67,81,klein,klein,2,small
67,82,zuur,vies,2,sour
67,83,zuur,pil,2,sour
67,84,zuur,zuur,2,sour
67,85,kruipen,kruipen,2,to crawl
67,86,kotsen,overgeven,2,to vomit
67,87,kotsen,spugen,2,to vomit
67,88,klok,klok,2,clock
67,89,fiets,fietsen,2,bicycle
67,90,ik,mens,2,I
67,91,ik,vriendin,2,I
67,92,ik,ik,2,I
67,93,slang,vis,2,snake
67,94,slang,kwal,2,snake
67,95,slang,tong,2,snake
67,96,onweer,hagel,2,thunder
67,97,onweer,bliksem,2,thunder
67,98,onweer,donder,2,thunder
67,99,blazen,blazen,2,to blow
67,100,huilen,huilen,2,to cry
67,100,huilen,huilen,2,to weep
67,101,drinken,drinken,2,to drink
67,102,ruiken,gezicht,2,to smell
67,103,ruiken,stinken,2,to smell
67,104,ruiken,ruiken,2,to smell
69,0,fiets,motor rijden,2,bicycle
69,1,fiets,sporten,2,bicycle
69,2,fiets,paardrijden,2,bicycle
69,3,bal,cirkel,2,ball
69,4,bal,rondje,2,ball
69,5,bal,bal,2,ball
69,6,kind,baby,2,child
69,7,kind,kleuter,2,child
69,8,kind,kind,2,child
69,9,berg,boom,2,mountain
69,10,berg,groot,2,mountain
69,11,berg,bergen,2,mountain
69,12,verdrietig,huilen,2,sad
69,13,verdrietig,verdrietig ,2,sad
69,14,drinken,drinken,2,to drink
69,15,grommen,boos,2,to growl
69,16,grommen,frustratie,2,to growl
69,17,grommen,kat,2,to growl
69,18,springen,skieen,2,to jump
69,19,springen,springen,2,to jump
69,20,ruiken,ruiken,2,to smell
69,21,zwaaien,zwaaien,2,to wave
69,22,geheim,stil,2,secret
69,23,geheim,luisteren,2,secret
69,24,geheim,stilte,2,secret
69,25,ik,ik,2,I
69,26,boos,agressief,2,angry
69,27,boos,boos,2,angry
69,28,ei,kuiken,2,egg
69,29,ei,ei,2,egg
69,30,goed,aanmoedigen,2,good
69,31,goed,goed,2,good
69,32,sterk,gespierd,2,strong
69,33,sterk,sterk,2,strong
69,34,blazen,blazen,2,to blow
69,35,fluisteren,fluisteren,2,to whisper
69,36,telefoon,bellen,2,telephone
69,37,telefoon,telefoon,2,telephone
69,38,vliegtuig,vliegtuig,2,airplane
69,39,walgen,vies,2,disgusted
69,40,walgen,goor,2,disgusted
69,41,walgen,misselijk,2,disgusted
69,42,ver,kijken,2,far
69,43,ver,herkennen,2,far
69,44,ver,afstand,2,far
69,45,vuur,vuur,2,fire
69,46,oud,oud,2,old
69,47,scherp,snijden,2,sharp
69,48,scherp,snee,2,sharp
69,49,scherp,koken,2,sharp
69,50,horen,luisteren,2,to hear
69,51,horen,begrijpen,2,to hear
69,52,horen,hummen,2,to hear
69,53,staan,jurk,2,to stand
69,54,staan,aanmoedigen,2,to stand
69,55,staan,sterk,2,to stand
69,56,eend,kip,2,duck
69,57,eend,meeuw,2,duck
69,58,eend,pinguin,2,duck
69,59,glimlach,lachen,2,smile
69,60,glimlach,glimlach,2,smile
69,61,zwaar,uitgeput,2,heavy
69,62,zwaar,zwaar,2,heavy
69,63,bliksem,vuurwerk,2,lightning
69,64,bliksem,explosie,2,lightning
69,65,bliksem,bom,2,lightning
69,66,kauwen,kauwen,2,to chew
69,67,vallen,vallen,2,to fall
69,68,vliegen,vliegen,2,to fly
69,69,jagen,schieten,2,to hunt
