FILE,NEWBEGIN,NEWEND,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
56_1_trial_50_p1_oud_geluiden_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_50_Mic_nominal_srate16000_p1_oud_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_50_MyWebcamFrameStream_nominal_srate500_p1_oud_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_50_BalanceBoard_stream_nominal_srate100_p1_oud_geluiden.csv,10215.776504344763,10218.84515917813,10215.756027815927,10218.82469278531,10215.755792282638,10218.824761050111,56_1,1,50,p1,oud,
35_2_trial_22_p1_stil_gebaren_c1_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_22_Mic_nominal_srate16000_p1_stil_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_22_MyWebcamFrameStream_nominal_srate500_p1_stil_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_22_BalanceBoard_stream_nominal_srate100_p1_stil_gebaren_c1.csv,12049.916046044083,12055.848981907027,12049.886661505,12055.819580181967,12049.85290800615,12055.785091341626,35_2,2,22,p1,stil,c1
28_2_trial_66_p1_vechten_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_2_trial_66_Mic_nominal_srate16000_p1_vechten_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_2_trial_66_MyWebcamFrameStream_nominal_srate500_p1_vechten_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_2_trial_66_BalanceBoard_stream_nominal_srate100_p1_vechten_geluiden_c0.csv,5367.714325470384,5372.311588598124,5367.6933898652105,5372.290665082231,5367.597733689424,5372.196330584912,28_2,2,66,p1,vechten,c0
37_1_trial_33_p1_klein_geluiden_final.avi,-1.35,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_1_trial_33_Mic_nominal_srate16000_p1_klein_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_1_trial_33_MyWebcamFrameStream_nominal_srate500_p1_klein_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_1_trial_33_BalanceBoard_stream_nominal_srate100_p1_klein_geluiden.csv,3289.881751351804,3293.476270783779,3289.8516849005177,3293.4461932549957,3289.7982886107857,3293.392242572285,37_1,1,33,p1,klein,
8_2_trial_56_p1_hoorn_gebaren_c2_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_56_Mic_nominal_srate16000_p1_hoorn_gebaren_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_56_MyWebcamFrameStream_nominal_srate500_p1_hoorn_gebaren_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_56_BalanceBoard_stream_nominal_srate100_p1_hoorn_gebaren_c2.csv,5333.402253666369,5337.510735265198,5333.369971426098,5337.478633125545,5333.304492566637,5337.413109328026,8_2,2,56,p1,hoorn,c2
46_2_trial_17_p1_blij_gebaren_c0_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_17_Mic_nominal_srate16000_p1_blij_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_17_MyWebcamFrameStream_nominal_srate500_p1_blij_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_17_BalanceBoard_stream_nominal_srate100_p1_blij_gebaren_c0.csv,23268.208423944467,23275.5304964584,23268.17992278016,23275.50199014334,23268.14344854383,23275.481649023237,46_2,2,17,p1,blij,c0
40_2_trial_69_p1_berg_geluiden_c2_final.avi,0.0,2.15,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\40_2_trial_69_Mic_nominal_srate16000_p1_berg_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\40_2_trial_69_MyWebcamFrameStream_nominal_srate500_p1_berg_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\40_2_trial_69_BalanceBoard_stream_nominal_srate100_p1_berg_geluiden_c2.csv,12606.10679065669,12613.415595298153,12606.077348457851,12613.38611874664,12606.012957044682,12613.320870038924,40_2,2,69,p1,berg,c2
48_2_trial_75_p0_zuur_geluiden_c2_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\48_2_trial_75_Mic_nominal_srate16000_p0_zuur_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\48_2_trial_75_MyWebcamFrameStream_nominal_srate500_p0_zuur_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\48_2_trial_75_BalanceBoard_stream_nominal_srate100_p0_zuur_geluiden_c2.csv,96289.21469632252,96298.1803009451,96289.1864677278,96298.15212886177,96289.08988756244,96298.05641689256,48_2,2,75,p0,zuur,c2
5_2_trial_21_p1_zoemen_combinatie_c1_final.avi,1.15,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_Mic_nominal_srate16000_p1_zoemen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_MyWebcamFrameStream_nominal_srate500_p1_zoemen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_BalanceBoard_stream_nominal_srate100_p1_zoemen_combinatie_c1.csv,5168.017520457047,5175.642345473186,5167.989202755289,5175.614043241192,5167.913654676887,5175.538215068927,5_2,2,21,p1,zoemen,c1
64_2_trial_83_p0_vuur_combinatie_c2_final.avi,-1.35,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_2_trial_83_Mic_nominal_srate16000_p0_vuur_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_2_trial_83_MyWebcamFrameStream_nominal_srate500_p0_vuur_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_2_trial_83_BalanceBoard_stream_nominal_srate100_p0_vuur_combinatie_c2.csv,18144.635012041166,18154.470858185858,18144.61596623201,18154.451770054515,18144.583989595736,18154.419945981957,64_2,2,83,p0,vuur,c2
62_1_trial_44_p0_kotsen_geluiden_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\62_1_trial_44_Mic_nominal_srate16000_p0_kotsen_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\62_1_trial_44_MyWebcamFrameStream_nominal_srate500_p0_kotsen_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\62_1_trial_44_BalanceBoard_stream_nominal_srate100_p0_kotsen_geluiden.csv,4126.625239197164,4134.26346089449,4126.599561078191,4134.23779187415,4126.5745173428895,4134.213125610269,62_1,1,44,p0,kotsen,
19_1_trial_8_p0_vliegen_geluiden_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\19_1_trial_8_Mic_nominal_srate16000_p0_vliegen_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\19_1_trial_8_MyWebcamFrameStream_nominal_srate500_p0_vliegen_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\19_1_trial_8_BalanceBoard_stream_nominal_srate100_p0_vliegen_geluiden.csv,1989.148398817575,1992.877728235704,1989.1270496607176,1992.8563395332892,1989.0643287929452,1992.792506681921,19_1,1,8,p0,vliegen,
56_2_trial_89_p0_piepen_combinatie_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_89_Mic_nominal_srate16000_p0_piepen_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_89_MyWebcamFrameStream_nominal_srate500_p0_piepen_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_89_BalanceBoard_stream_nominal_srate100_p0_piepen_combinatie_c0.csv,12413.808240278997,12418.21791917621,12413.778642713669,12418.188310069272,12413.719517139514,12418.13005146396,56_2,2,89,p0,piepen,c0
64_2_trial_42_p0_bang_geluiden_c2_final.avi,-1.35,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_2_trial_42_Mic_nominal_srate16000_p0_bang_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_2_trial_42_MyWebcamFrameStream_nominal_srate500_p0_bang_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_2_trial_42_BalanceBoard_stream_nominal_srate100_p0_bang_geluiden_c2.csv,17177.528902606457,17181.654003226315,17177.509858376063,17181.63352990133,17177.476356514293,17181.600491947687,64_2,2,42,p0,bang,c2
56_2_trial_39_p1_kauwen_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_39_Mic_nominal_srate16000_p1_kauwen_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_39_MyWebcamFrameStream_nominal_srate500_p1_kauwen_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_39_BalanceBoard_stream_nominal_srate100_p1_kauwen_geluiden_c1.csv,11371.946781434695,11376.537248776389,11371.91714791649,11376.502785855071,11371.859235410506,11376.444708855675,56_2,2,39,p1,kauwen,c1
30_2_trial_67_p1_ei_gebaren_c1_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_67_Mic_nominal_srate16000_p1_ei_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_67_MyWebcamFrameStream_nominal_srate500_p1_ei_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_67_BalanceBoard_stream_nominal_srate100_p1_ei_gebaren_c1.csv,5857.480236340227,5877.882257366116,5857.453787992534,5877.855801800179,5857.396391479053,5877.798243664094,30_2,2,67,p1,ei,c1
56_2_trial_27_p1_snel_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_27_Mic_nominal_srate16000_p1_snel_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_27_MyWebcamFrameStream_nominal_srate500_p1_snel_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_27_BalanceBoard_stream_nominal_srate100_p1_snel_geluiden_c0.csv,11179.291374265464,11183.316029670765,11179.261777001662,11183.28086646093,11179.202814896023,11183.22185089199,56_2,2,27,p1,snel,c0
55_1_trial_40_p0_regen_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_40_Mic_nominal_srate16000_p0_regen_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_40_MyWebcamFrameStream_nominal_srate500_p0_regen_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_40_BalanceBoard_stream_nominal_srate100_p0_regen_gebaren.csv,2860.621484037154,2865.1482888049068,2860.5968093264755,2865.1235643103946,2860.5934700684884,2865.1197523448936,55_1,1,40,p0,regen,
46_2_trial_76_p0_walgen_combinatie_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_76_Mic_nominal_srate16000_p0_walgen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_76_MyWebcamFrameStream_nominal_srate500_p0_walgen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_76_BalanceBoard_stream_nominal_srate100_p0_walgen_combinatie_c1.csv,24714.95152186255,24720.42746642504,24714.923013658437,24720.3989948213,24714.88743507084,24720.36219481,46_2,2,76,p0,walgen,c1
7_2_trial_4_p0_hoog_gebaren_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_4_Mic_nominal_srate16000_p0_hoog_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_4_MyWebcamFrameStream_nominal_srate500_p0_hoog_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_4_BalanceBoard_stream_nominal_srate100_p0_hoog_gebaren_c0.csv,11694.382278935753,11699.065817813682,11694.352376766788,11699.035906780484,11694.306306299466,11698.989389448852,7_2,2,4,p0,hoog,c0
38_1_trial_48_p1_dood_gebaren_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\38_1_trial_48_Mic_nominal_srate16000_p1_dood_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\38_1_trial_48_MyWebcamFrameStream_nominal_srate500_p1_dood_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\38_1_trial_48_BalanceBoard_stream_nominal_srate100_p1_dood_gebaren.csv,9981.630113325544,9987.107288967403,9981.600254790106,9987.07743205098,9981.5933380945,9987.07174900137,38_1,1,48,p1,dood,
67_2_trial_41_p1_dik_geluiden_c2_final.avi,1.35,4.7,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\67_2_trial_41_Mic_nominal_srate16000_p1_dik_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\67_2_trial_41_MyWebcamFrameStream_nominal_srate500_p1_dik_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\67_2_trial_41_BalanceBoard_stream_nominal_srate100_p1_dik_geluiden_c2.csv,96605.42251703904,96614.28136271508,96605.40059236214,96614.25943870837,96605.32696984452,96614.1853062986,67_2,2,41,p1,dik,c2
64_1_trial_25_p0_dik_combinatie_final.avi,-1.35,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_1_trial_25_Mic_nominal_srate16000_p0_dik_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_1_trial_25_MyWebcamFrameStream_nominal_srate500_p0_dik_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_1_trial_25_BalanceBoard_stream_nominal_srate100_p0_dik_combinatie.csv,15187.521932395275,15198.18606593256,15187.497751998457,15198.161754145212,15187.40979863884,15198.073943197533,64_1,1,25,p0,dik,
65_1_trial_31_p1_koud_combinatie_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\65_1_trial_31_Mic_nominal_srate16000_p1_koud_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\65_1_trial_31_MyWebcamFrameStream_nominal_srate500_p1_koud_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\65_1_trial_31_BalanceBoard_stream_nominal_srate100_p1_koud_combinatie.csv,2765.6713124534044,2769.841802571726,2765.640585510101,2769.81110081966,2765.6118315935164,2769.781261858516,65_1,1,31,p1,koud,
13_2_trial_42_p1_bijten_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\13_2_trial_42_Mic_nominal_srate16000_p1_bijten_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\13_2_trial_42_MyWebcamFrameStream_nominal_srate500_p1_bijten_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\13_2_trial_42_BalanceBoard_stream_nominal_srate100_p1_bijten_geluiden_c0.csv,14321.05301912298,14326.32295713492,14321.023864834962,14326.292746387906,14320.944492467206,14326.21266691264,13_2,2,42,p1,bijten,c0
57_2_trial_74_p1_jagen_geluiden_c2_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_74_Mic_nominal_srate16000_p1_jagen_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_74_MyWebcamFrameStream_nominal_srate500_p1_jagen_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_74_BalanceBoard_stream_nominal_srate100_p1_jagen_geluiden_c2.csv,8595.874031006842,8603.979340955711,8595.852256295779,8603.956831729913,8595.763359864017,8603.869108275057,57_2,2,74,p1,jagen,c2
27_1_trial_11_p1_ik_combinatie_final.avi,0.0,1.35,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\27_1_trial_11_Mic_nominal_srate16000_p1_ik_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\27_1_trial_11_MyWebcamFrameStream_nominal_srate500_p1_ik_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\27_1_trial_11_BalanceBoard_stream_nominal_srate100_p1_ik_combinatie.csv,85924.89628564526,85944.66617513707,85924.8669827327,85944.63688116678,85924.8631917226,85944.63289230967,27_1,1,11,p1,ik,
66_2_trial_13_p0_staart_combinatie_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_13_Mic_nominal_srate16000_p0_staart_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_13_MyWebcamFrameStream_nominal_srate500_p0_staart_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_13_BalanceBoard_stream_nominal_srate100_p0_staart_combinatie_c0.csv,11102.65250435475,11107.561073736775,11102.633548164184,11107.54206823945,11102.584160763408,11107.492594925585,66_2,2,13,p0,staart,c0
56_1_trial_33_p1_klein_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_33_Mic_nominal_srate16000_p1_klein_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_33_MyWebcamFrameStream_nominal_srate500_p1_klein_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_33_BalanceBoard_stream_nominal_srate100_p1_klein_gebaren.csv,9842.395942954978,9848.137415913288,9842.375443060451,9848.1143437952,9842.376294282978,9848.114185390805,56_1,1,33,p1,klein,
45_2_trial_33_p1_niet_geluiden_c2_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\45_2_trial_33_Mic_nominal_srate16000_p1_niet_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\45_2_trial_33_MyWebcamFrameStream_nominal_srate500_p1_niet_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\45_2_trial_33_BalanceBoard_stream_nominal_srate100_p1_niet_geluiden_c2.csv,16634.207791324712,16644.418896422394,16634.181593253852,16644.392674484072,16634.125630404782,16644.33796456742,45_2,2,33,p1,niet,c2
6_2_trial_61_p0_staan_combinatie_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_61_Mic_nominal_srate16000_p0_staan_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_61_MyWebcamFrameStream_nominal_srate500_p0_staan_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_61_BalanceBoard_stream_nominal_srate100_p0_staan_combinatie_c0.csv,6367.004288479834,6371.961163068449,6366.978010566931,6371.934867951271,6366.919970771315,6371.878676952554,6_2,2,61,p0,staan,c0
3_2_trial_14_p0_horen_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_14_Mic_nominal_srate16000_p0_horen_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_14_MyWebcamFrameStream_nominal_srate500_p0_horen_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_14_BalanceBoard_stream_nominal_srate100_p0_horen_geluiden_c1.csv,5072.635613297991,5078.834188836379,5072.610359352914,5078.808918812081,5072.602403751779,5078.800693269992,3_2,2,14,p0,horen,c1
41_2_trial_5_p0_onweer_gebaren_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_5_Mic_nominal_srate16000_p0_onweer_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_5_MyWebcamFrameStream_nominal_srate500_p0_onweer_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_5_BalanceBoard_stream_nominal_srate100_p0_onweer_gebaren_c0.csv,17526.09861672645,17532.898024498092,17526.073744849222,17532.873120731852,17525.998049664853,17532.797234167087,41_2,2,5,p0,onweer,c0
33_2_trial_49_p0_geven_geluiden_c1_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_2_trial_49_Mic_nominal_srate16000_p0_geven_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_2_trial_49_MyWebcamFrameStream_nominal_srate500_p0_geven_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_2_trial_49_BalanceBoard_stream_nominal_srate100_p0_geven_geluiden_c1.csv,21398.53011488967,21401.152089791023,21398.503687529417,21401.125654382515,21398.442422930155,21401.065056902997,33_2,2,49,p0,geven,c1
72_2_trial_72_p1_langzaam_geluiden_c2_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_2_trial_72_Mic_nominal_srate16000_p1_langzaam_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_2_trial_72_MyWebcamFrameStream_nominal_srate500_p1_langzaam_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_2_trial_72_BalanceBoard_stream_nominal_srate100_p1_langzaam_geluiden_c2.csv,6216.865037213065,6224.500641355582,6216.83711858253,6224.472757890579,6216.764314215889,6224.39853710314,72_2,2,72,p1,langzaam,c2
55_2_trial_112_p1_klein_combinatie_c2_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_2_trial_112_Mic_nominal_srate16000_p1_klein_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_2_trial_112_MyWebcamFrameStream_nominal_srate500_p1_klein_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_2_trial_112_BalanceBoard_stream_nominal_srate100_p1_klein_combinatie_c2.csv,5350.162519771679,5354.905087165302,5350.139026300792,5354.881626129629,5350.143256198004,5354.886188172954,55_2,2,112,p1,klein,c2
6_2_trial_102_p1_klein_gebaren_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_102_Mic_nominal_srate16000_p1_klein_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_102_MyWebcamFrameStream_nominal_srate500_p1_klein_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_102_BalanceBoard_stream_nominal_srate100_p1_klein_gebaren_c0.csv,7363.566353813423,7371.640784352396,7363.540073126014,7371.614484201091,7363.482356219046,7371.558145796395,6_2,2,102,p1,klein,c0
14_2_trial_14_p0_man_combinatie_c2_final.avi,4.16,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_14_Mic_nominal_srate16000_p0_man_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_14_MyWebcamFrameStream_nominal_srate500_p0_man_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_14_BalanceBoard_stream_nominal_srate100_p0_man_combinatie_c2.csv,7288.246657655574,7299.482353214582,7288.218798414571,7299.454513472621,7288.156432701536,7299.390704600109,14_2,2,14,p0,man,c2
56_1_trial_26_p0_wind_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_26_Mic_nominal_srate16000_p0_wind_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_26_MyWebcamFrameStream_nominal_srate500_p0_wind_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_1_trial_26_BalanceBoard_stream_nominal_srate100_p0_wind_gebaren.csv,9696.790649962571,9701.073748738909,9696.77019235249,9701.053294895652,9696.770612373964,9701.05343838493,56_1,1,26,p0,wind,
16_1_trial_43_p0_verbranden_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_43_Mic_nominal_srate16000_p0_verbranden_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_43_MyWebcamFrameStream_nominal_srate500_p0_verbranden_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_43_BalanceBoard_stream_nominal_srate100_p0_verbranden_gebaren.csv,193781.2229251557,193784.7671382732,193781.19917558663,193784.73916923808,193781.11839278188,193784.65857714147,16_1,1,43,p0,verbranden,
39_2_trial_16_p0_geur_geluiden_c2_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_16_Mic_nominal_srate16000_p0_geur_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_16_MyWebcamFrameStream_nominal_srate500_p0_geur_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_16_BalanceBoard_stream_nominal_srate100_p0_geur_geluiden_c2.csv,18038.48927263288,18048.035072396317,18038.467471004733,18048.013276487574,18038.433880596072,18047.97963668653,39_2,2,16,p0,geur,c2
